"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant"
"SFI1",906.978759613696,0.12430728327799,0.188048281682752,0.00830813634419766,0.512698495981248,FALSE
"SMG8",295.908355028282,-0.0193421753914769,0.0408934997687415,0.00836139356282289,0.512698495981248,FALSE
"TDG",789.664640857464,-0.0242506234492664,0.0460676938269559,0.00883795809873734,0.512698495981248,FALSE
"TMCC3",433.093370394108,-0.0082564337882144,0.0340573367434434,0.00881864903481169,0.512698495981248,FALSE
"UBQLN2",1227.78482415367,0.0412355378238497,0.0806532936075171,0.00906085515970724,0.512698495981248,FALSE
"PSMB5",591.098993917561,-0.0277742971426525,0.0507079389613394,0.00917487460303396,0.512931487196847,FALSE
"SEPHS1",356.570880634257,-0.0256492023010885,0.0478395207828065,0.00924734378536093,0.514567148579804,FALSE
"CCDC122",30.0773743021862,0.00738864465213765,0.0337678977603084,0.00940563085739972,0.520940708139144,FALSE
"ME3",55.3013438331239,0.0089569497825614,0.0343096331667782,0.00954793916679499,0.526374349991642,FALSE
"ARHGEF6",1851.69048570483,-0.058080792856686,0.173627978690921,0.00963365259729698,0.527524570111533,FALSE
"C10orf95",14.7393930247806,0.00837037272678484,0.0340923619591917,0.00965740311423533,0.527524570111533,FALSE
"EEF2K",119.047216631101,-0.0149566354424071,0.037415272138731,0.00985569755463512,0.535897929135137,FALSE
"DYNC1LI2",307.310117805985,0.0207476488065749,0.0421260902638191,0.0100495285306357,0.543665997940421,FALSE
"MSL1",409.603389847083,0.021927041383387,0.0432471572535553,0.0101086700550896,0.543665997940421,FALSE
"P2RX5",159.235377838136,-0.0178132470436788,0.0395114404017428,0.0101355266663397,0.543665997940421,FALSE
"LAMP3",42.8435241480251,-0.00630186558707452,0.0334534995994893,0.0101867209183661,0.543961760968179,FALSE
"B4GALT3",1356.18759539576,0.0345007460224698,0.06302136097277,0.0102720240623364,0.546068136313848,FALSE
"KIR3DL2",833.482387017586,0.0071414651116376,0.0336900316708933,0.0103463028586654,0.547572330848833,FALSE
"AFF3",18.8587129113997,-0.00701445697213858,0.033648002734263,0.011367342474654,0.547962695407972,FALSE
"ANKRD32",445.177086466278,0.019219994305341,0.0406656998849044,0.0112934887158315,0.547962695407972,FALSE
"AVPI1",316.083059058245,-0.0131464652376177,0.036282022605687,0.0110879191973849,0.547962695407972,FALSE
"CARD14",27.9224941857734,0.00851810089741043,0.0341385994243148,0.0110688095178588,0.547962695407972,FALSE
"CCDC75",91.0262774532586,0.00955954142563746,0.0345362243922645,0.0110306534315774,0.547962695407972,FALSE
"CNOT3",348.998089463356,0.0561646531645148,0.143432640687994,0.0109598837242928,0.547962695407972,FALSE
"CYSTM1",236.881529551867,0.015432859659397,0.037679277593253,0.0110160487444979,0.547962695407972,FALSE
"ERGIC1",395.258183058316,-0.017824823022924,0.0393332399266259,0.0113892355275341,0.547962695407972,FALSE
"ERN1",409.58165385811,-0.0139661305893568,0.0367770978513612,0.0105687421131356,0.547962695407972,FALSE
"EXOSC6",489.02084982149,-0.0221922274158497,0.0435457433736413,0.0116797952861257,0.547962695407972,FALSE
"FXR2",147.592845906212,0.014195092463635,0.0367986396957662,0.0115050968702359,0.547962695407972,FALSE
"HAGHL",183.752731326892,0.022524315597469,0.0436472049555273,0.0116329213750685,0.547962695407972,FALSE
"KIDINS220",771.321037942097,0.0409455604781699,0.0788375700239504,0.0115431813963611,0.547962695407972,FALSE
"LAT2",211.253345836319,0.00653921097131044,0.0334845780500961,0.011121280984106,0.547962695407972,FALSE
"LCORL",208.583774497455,0.0170920945854267,0.0389029862900165,0.011533237758129,0.547962695407972,FALSE
"LOC100507246",1953.62203690211,-0.0257786476479321,0.0476990268605749,0.011492412705219,0.547962695407972,FALSE
"LPAR6",719.972933016921,0.0151230353610633,0.0375136201331389,0.0113256924181697,0.547962695407972,FALSE
"MLX",739.529652507596,0.0473762146829659,0.10296881585271,0.0114643626368903,0.547962695407972,FALSE
"PARL",1344.84224148234,-0.0894261439006981,0.163246391325419,0.011264972470567,0.547962695407972,FALSE
"PARP2",370.525998852282,-0.0210347337794416,0.0423702814429977,0.0111995536399323,0.547962695407972,FALSE
"PDCL3",511.342244464847,-0.0581476386863536,0.172809980239879,0.010866337610248,0.547962695407972,FALSE
"PRPF38B",1892.09020280477,0.0408207627287399,0.07902511975621,0.0117137509378822,0.547962695407972,FALSE
"PRR5L",1004.4544902729,0.0179887007284554,0.0396095859773677,0.0116744204424108,0.547962695407972,FALSE
"RPL13P5",38.8386046907821,0.0100791206401137,0.0347541340586984,0.010885742396336,0.547962695407972,FALSE
"RSL1D1",2302.45561417553,-0.0896764118026644,0.131090394909303,0.0117341692416051,0.547962695407972,FALSE
"TSFM",436.536777544101,-0.0236381969935562,0.045146009120744,0.0112898220369751,0.547962695407972,FALSE
"TXK",548.662964212278,-0.0139818394129318,0.0366857167734743,0.0108347671271849,0.547962695407972,FALSE
"VASP",1062.69879452086,0.0416278553244045,0.0817035773884821,0.0106815108836779,0.547962695407972,FALSE
"ZNF611",225.82035124568,-0.0166566123728612,0.0385858451146311,0.0110262878375686,0.547962695407972,FALSE
